,code,date,step,quantity,action,ask_price,bid_price,order_price,reward,cash,BP,IS,status,index
0,000002,20231226,0,1682.3238333333334,1,10.18,10.17,10.18,0.9995085995085994,589.973565,-2.5362606007796606,0.2900558333333265,FILLED,73
1,000002,20231226,1,1624.3126666666667,1,10.19,10.18,10.19,0.9995085995085955,1179.94713,-2.5362606007796606,0.580111666666653,FILLED,74
2,000002,20231226,2,1566.3015,1,10.18,10.17,10.18,1.0004914004914003,1770.5008066666667,0.7397426752241276,0.2900558333335539,FILLED,75
3,000002,20231226,3,1508.2903333333334,1,10.18,10.17,10.18,0.9995085995085994,2360.4743716666667,-0.07925814377769233,0.580111666666653,FILLED,76
4,000002,20231226,4,1450.2791666666667,1,10.18,10.17,10.18,0.999508599508599,2950.4479366666665,-0.5706586351787842,0.8701675000006617,FILLED,77
5,000002,20231226,5,1392.268,1,10.18,10.17,10.18,0.9995085995085998,3540.4215016666667,-0.8982589627777663,1.1602233333337608,FILLED,78
6,000002,20231226,6,1334.2568333333334,1,10.18,10.17,10.18,0.9995085995085998,4130.395066666667,-1.1322591967770392,1.4502791666664052,FILLED,79
7,000002,20231226,7,1276.2456666666667,1,10.18,10.17,10.18,0.9995085995085998,4720.368631666667,-1.3077593722778036,1.7403349999995044,FILLED,80
8,000002,20231226,8,1218.2345,1,10.18,10.17,10.18,0.9995085995085998,5310.342196666667,-1.4442595087766519,2.030390833333513,FILLED,81
9,000002,20231226,9,1160.2233333333334,1,10.17,10.16,10.17,0.9995085995085959,5900.315761666668,-1.5534596179774767,2.320446666666612,FILLED,82
10,000002,20231226,10,1102.2121666666667,1,10.17,10.16,10.17,0.998525798525798,6489.709215000001,-2.5362606007779145,3.190614166666819,FILLED,83
11,000002,20231226,11,1044.201,1,10.17,10.16,10.17,0.998525798525798,7079.102668333334,-3.355261419779734,4.060781666667026,FILLED,84
12,000002,20231226,12,986.1898333333334,1,10.18,10.17,10.18,0.998525798525798,7668.496121666667,-4.048262112780469,4.930949166667233,FILLED,85
13,000002,20231226,13,928.1786666666667,1,10.18,10.17,10.18,0.9995085995085998,8258.469686666667,-3.9402620047805357,5.221004999999423,FILLED,86
14,000002,20231226,14,870.1675,1,10.18,10.17,10.18,0.9995085995085998,8848.443251666667,-3.8466619111808265,5.511060833332522,FILLED,87
15,000002,20231226,15,812.1563333333334,1,10.18,10.17,10.18,0.9995085995085978,9438.416816666668,-3.764761829279771,5.801116666665621,FILLED,88
16,000002,20231226,16,754.1451666666667,1,10.18,10.17,10.18,0.9995085995085998,10028.390381666668,-3.692497051132706,6.09117249999872,FILLED,89
17,000002,20231226,17,696.134,1,10.18,10.17,10.18,0.9995085995085998,10618.363946666668,-3.628261692779177,6.381228333333638,FILLED,90
18,000002,20231226,18,638.1228333333333,1,10.18,10.17,10.18,0.9995085995085998,11208.337511666668,-3.5707879510943488,6.671284166666737,FILLED,91
19,000002,20231226,19,580.1116666666667,1,10.17,10.16,10.17,0.9994914687448008,11798.300965000002,-3.527626965478144,6.971451666666326,FILLED,92
20,000002,20231226,20,522.1005,1,10.17,10.16,10.17,0.9985257985257996,12387.694418333336,-3.9484195113494374,7.841619166665623,FILLED,93
21,000002,20231226,21,464.08933333333334,1,10.18,10.17,10.18,0.9985257985257996,12977.08787166667,-4.330958189414409,8.71178666666492,FILLED,94
22,000002,20231226,22,406.0781666666667,1,10.18,10.17,10.18,0.9995085995085988,13567.06143666667,-4.252927859473996,9.00184249999802,FILLED,95
23,000002,20231226,23,348.067,1,10.18,10.17,10.18,0.9995085995085998,14157.03500166667,-4.181400057027598,9.291898333331119,FILLED,96
24,000002,20231226,24,290.05583333333334,1,10.18,10.17,10.18,0.9995085995085988,14747.008566666671,-4.115594478777401,9.581954166664218,FILLED,97
25,000002,20231226,25,232.04466666666667,1,10.18,10.16,10.18,0.9995085995085998,15336.982131666671,-4.054850868085181,9.872009999997317,FILLED,98
26,000002,20231226,26,174.0335,1,10.18,10.17,10.18,0.9985257985257996,15926.375585000005,-4.362607148110999,10.742177499996615,FILLED,99
27,000002,20231226,27,116.02233333333334,1,10.17,10.16,10.17,0.9995085995085998,16516.349150000005,-4.297380485705249,11.032233333327895,FILLED,100
28,000002,20231226,28,58.01116666666667,1,10.17,10.16,10.17,0.9985257985257996,17105.74260333334,-4.575549104431622,11.902400833329011,FILLED,101
29,000002,20231226,29,0.0,1,10.17,10.16,10.17,-0.0016742014742004985,17695.018003942507,-4.901839815244744,12.890621057493263,FILLED,101
0,000002,20231226,0,1682.3238333333334,1,10.17,10.16,10.17,0.9995081160846041,589.3934533333334,-8.409628230966137,0.2900558333333265,FILLED,193
1,000002,20231226,1,1624.3126666666667,1,10.18,10.17,10.18,0.9995081160846002,1178.7869066666667,-8.409628230966137,0.580111666666653,FILLED,194
2,000002,20231226,2,1566.3015,1,10.18,10.17,10.18,1.000491883915396,1768.7604716666667,-5.130402128325847,0.29005583333309914,FILLED,195
3,000002,20231226,3,1508.2903333333334,1,10.17,10.16,10.17,1.000491883915396,2358.7340366666667,-3.4907890770057017,0.0,FILLED,196
4,000002,20231226,4,1450.2791666666667,1,10.17,10.16,10.17,0.9995081160846038,2948.12749,-4.474556907798837,0.29005583333309914,FILLED,197
5,000002,20231226,5,1392.268,1,10.17,10.16,10.17,0.9995081160846038,3537.520943333333,-5.130402128327594,0.580111666666653,FILLED,198
6,000002,20231226,6,1334.2568333333334,1,10.18,10.17,10.18,0.9995081160846038,4126.914396666666,-5.5988630001330995,0.8701675000002069,FILLED,199
7,000002,20231226,7,1276.2456666666667,1,10.17,10.16,10.17,1.0004918839153965,4716.887961666666,-4.720498865497995,0.5801116666671078,FILLED,200
8,000002,20231226,8,1218.2345,1,10.17,10.16,10.17,0.9995081160846038,5306.2814149999995,-5.130402128327594,0.8701675000002069,FILLED,201
9,000002,20231226,9,1160.2233333333334,1,10.17,10.16,10.17,0.9995081160845999,5895.674868333333,-5.458324738591972,1.160223333333306,FILLED,202
10,000002,20231226,10,1102.2121666666667,1,10.18,10.17,10.18,0.9995081160846038,6485.068321666666,-5.7266250560814855,1.4502791666673147,FILLED,203
11,000002,20231226,11,1044.201,1,10.18,10.17,10.18,1.0004918839153965,7075.041886666666,-5.130402128327594,1.160223333333306,FILLED,204
12,000002,20231226,12,986.1898333333334,1,10.18,10.17,10.18,1.0004918839153965,7665.015451666666,-4.625905804844204,0.8701675000002069,FILLED,205
13,000002,20231226,13,928.1786666666667,1,10.18,10.17,10.18,1.0004918839153965,8254.989016666666,-4.193480384714834,0.5801116666661983,FILLED,206
14,000002,20231226,14,870.1675,1,10.18,10.17,10.18,1.0004918839153965,8844.962581666667,-3.81871168727008,0.29005583333309914,FILLED,207
15,000002,20231226,15,812.1563333333334,1,10.17,10.16,10.17,1.0004918839153945,9434.936146666667,-3.4907890770057017,0.0,FILLED,208
16,000002,20231226,16,754.1451666666667,1,10.17,10.16,10.17,0.9995081160846053,10024.329600000001,-3.7801325566501247,0.29005583333128016,FILLED,209
17,000002,20231226,17,696.134,1,10.17,10.16,10.17,0.9995081160846053,10613.723053333335,-4.037326760779083,0.5801116666643793,FILLED,210
18,000002,20231226,18,638.1228333333333,1,10.17,10.16,10.17,0.9995081160846053,11203.116506666669,-4.267447890787641,0.8701674999974784,FILLED,211
19,000002,20231226,19,580.1116666666667,1,10.17,10.16,10.17,0.9995081160846033,11792.509960000003,-4.474556907795342,1.1602233333287586,FILLED,212
20,000002,20231226,20,522.1005,1,10.17,10.16,10.17,0.9995081160846053,12381.903413333337,-4.661941256518594,1.4502791666618577,FILLED,213
21,000002,20231226,21,464.08933333333334,1,10.18,10.17,10.18,0.9995081160846053,12971.296866666671,-4.832290664446279,1.7403349999949569,FILLED,214
22,000002,20231226,22,406.0781666666667,1,10.17,10.16,10.17,0.9996607403289678,13560.780320000005,-4.9214687132671395,1.9403908333279105,FILLED,215
23,000002,20231226,23,348.067,1,10.18,10.17,10.18,0.9995081160846053,14150.17377333334,-5.066808693170536,2.2304466666591907,FILLED,216
24,000002,20231226,24,290.05583333333334,1,10.18,10.17,10.18,1.0004918839153956,14740.14733833334,-4.807014342366574,1.9403908333260915,FILLED,217
25,000002,20231226,25,232.04466666666667,1,10.17,10.16,10.17,0.999813364573329,15329.720791666672,-4.828173150110232,2.0504466666607186,FILLED,218
26,000002,20231226,26,174.0335,1,10.17,10.16,10.17,0.9995081160846053,15919.114245000006,-4.960819634585342,2.3405024999919988,FILLED,219
27,000002,20231226,27,116.02233333333334,1,10.17,10.16,10.17,0.9995081160846022,16508.50769833334,-5.083991370172492,2.630558333326917,FILLED,220
28,000002,20231226,28,58.01116666666667,1,10.17,10.16,10.17,0.9995081160846053,17097.901151666672,-5.198668503301681,2.920614166658197,FILLED,221
29,000002,20231226,29,0.0,1,10.17,10.16,10.17,-0.0006918839153957634,17687.176668298172,-5.3723671608909305,3.328606701827084,FILLED,221
0,000002,20231226,0,1682.3238333333334,1,10.17,10.16,10.17,0.9995081160846041,589.3934533333334,-7.774939307875144,0.2900558333333265,FILLED,198
1,000002,20231226,1,1624.3126666666667,1,10.18,10.17,10.18,0.9995081160846002,1178.7869066666667,-7.774939307875144,0.580111666666653,FILLED,199
2,000002,20231226,2,1566.3015,1,10.17,10.16,10.17,1.000491883915396,1768.7604716666667,-4.495713205234854,0.29005583333309914,FILLED,200
3,000002,20231226,3,1508.2903333333334,1,10.17,10.16,10.17,0.9995081160846041,2358.153925,-5.315519730895801,0.580111666666653,FILLED,201
4,000002,20231226,4,1450.2791666666667,1,10.17,10.16,10.17,0.9995081160846045,2947.5473783333337,-5.80740364629062,0.8701674999992974,FILLED,202
5,000002,20231226,5,1392.268,1,10.18,10.17,10.18,0.9995081160846038,3536.940831666667,-6.1353262565549995,1.1602233333328513,FILLED,203
6,000002,20231226,6,1334.2568333333334,1,10.18,10.17,10.18,1.0004918839153965,4126.914396666667,-4.96417407704036,0.8701674999992974,FILLED,204
7,000002,20231226,7,1276.2456666666667,1,10.18,10.17,10.18,1.0004918839153965,4716.887961666667,-4.0858099424052545,0.5801116666661983,FILLED,205
8,000002,20231226,8,1218.2345,1,10.18,10.17,10.18,1.0004918839153965,5306.8615266666675,-3.402637837688091,0.29005583333218965,FILLED,206
9,000002,20231226,9,1160.2233333333334,1,10.18,10.17,10.18,1.0004918839153925,5896.835091666668,-2.856100153914709,-1.8189894035458565e-12,FILLED,207
10,000002,20231226,10,1102.2121666666667,1,10.17,10.16,10.17,1.0004918839153965,6486.808656666668,-2.408932958098853,-0.29005583333491813,FILLED,208
11,000002,20231226,11,1044.201,1,10.17,10.16,10.17,0.9995081160846038,7076.202110000001,-2.856100153914709,-1.8189894035458565e-12,FILLED,209
12,000002,20231226,12,986.1898333333334,1,10.17,10.16,10.17,0.9995081160846038,7665.595563333334,-3.234472396526378,0.29005583333218965,FILLED,210
13,000002,20231226,13,928.1786666666667,1,10.17,10.16,10.17,0.9995081160846053,8254.989016666668,-3.558791461622094,0.5801116666643793,FILLED,211
14,000002,20231226,14,870.1675,1,10.17,10.16,10.17,0.9995081160846053,8844.382470000002,-3.8398679847043495,0.8701674999974784,FILLED,212
15,000002,20231226,15,812.1563333333334,1,10.17,10.16,10.17,0.9995081160846033,9433.775923333336,-4.0858099424017595,1.1602233333305776,FILLED,213
16,000002,20231226,16,754.1451666666667,1,10.18,10.17,10.18,0.9995081160846053,10023.16937666667,-4.302817552135077,1.4502791666618577,FILLED,214
17,000002,20231226,17,696.134,1,10.17,10.16,10.17,0.9996607403289688,10612.652830000005,-4.410921958362854,1.6503349999948114,FILLED,215
18,000002,20231226,18,638.1228333333333,1,10.18,10.17,10.18,0.9995081160846053,11202.046283333339,-4.587975503073015,1.9403908333279105,FILLED,216
19,000002,20231226,19,580.1116666666667,1,10.18,10.17,10.18,1.0004918839153945,11792.019848333339,-4.255439777916641,1.6503349999929924,FILLED,217
20,000002,20231226,20,522.1005,1,10.17,10.16,10.17,0.999813364573329,12381.593301666671,-4.277678570427381,1.7603908333276195,FILLED,218
21,000002,20231226,21,464.08933333333334,1,10.17,10.16,10.17,0.9995081160846053,12970.986755000005,-4.436644967584336,2.0504466666607186,FILLED,219
22,000002,20231226,22,406.0781666666667,1,10.17,10.16,10.17,0.9995081160846043,13560.38020833334,-4.5817881997699805,2.3405024999938178,FILLED,220
23,000002,20231226,23,348.067,1,10.17,10.16,10.17,0.9995081160846053,14149.773661666673,-4.714836162607259,2.630558333325098,FILLED,221
24,000002,20231226,24,290.05583333333334,1,10.17,10.16,10.17,0.9995081160846043,14739.167115000007,-4.8372402884180445,2.920614166658197,FILLED,222
25,000002,20231226,25,232.04466666666667,1,10.17,10.16,10.17,0.9995081160846053,15328.560568333342,-4.950228712242578,3.210669999991296,FILLED,223
26,000002,20231226,26,174.0335,1,10.17,10.16,10.17,0.9995081160846053,15917.954021666676,-5.054847623191609,3.5007258333225764,FILLED,224
27,000002,20231226,27,116.02233333333334,1,10.17,10.16,10.17,0.9995081160846053,16507.34747500001,-5.151993754787137,3.7907816666556755,FILLED,225
28,000002,20231226,28,58.01116666666667,1,10.17,10.16,10.17,0.9995081160846053,17096.740928333344,-5.242440153168698,4.080837499986956,FILLED,226
29,000002,20231226,29,0.0,1,10.17,10.16,10.17,-0.0016586934968159106,17685.446333298176,-5.715793318798345,5.058941701823642,FILLED,226
0,000002,20231226,0,1682.3238333333334,1,10.18,10.17,10.18,0.9995081160846041,589.3934533333334,-10.631039461786358,0.2900558333333265,FILLED,66
1,000002,20231226,1,1624.3126666666667,1,10.16,10.15,10.16,1.000491883915392,1179.3670183333334,-5.712200307825923,0.0,FILLED,67
2,000002,20231226,2,1566.3015,1,10.16,10.15,10.16,0.9985243482538123,1768.18036,-10.631039461786358,0.8701674999997522,FILLED,68
3,000002,20231226,3,1508.2903333333334,1,10.16,10.15,10.16,0.9985243482538123,2356.9937016666668,-13.090459038765701,1.740334999999959,FILLED,69
4,000002,20231226,4,1450.2791666666667,1,10.17,10.16,10.17,0.9985243482538118,2945.8070433333332,-14.566110784955404,2.6105024999997113,FILLED,70
5,000002,20231226,5,1392.268,1,10.17,10.16,10.17,0.9995081160846038,3535.2004966666664,-13.910265564426648,2.900558333333265,FILLED,71
