,code,date,step,quantity,action,ask_price,bid_price,order_price,reward,cash,BP,IS,status,index
0,000001,20231207,0,278882.94183333335,21,94700.0,94600.0,94614.77,0.9996277865821448,909877427.5339384,2.753335719015395,338794.6910632849,FILLED,203
1,000001,20231207,1,269266.28866666666,33,94700.0,94600.0,94652.65,1.0000279978869513,1820119133.88983,4.754392243050026,313310.5601732731,FILLED,204
2,000001,20231207,2,259649.6355,36,94800.0,94700.0,94762.08,1.0001280507131536,2730451909.95121,5.754920505078872,196756.72379255295,FILLED,205
3,000001,20231207,3,250032.98233333335,36,94800.0,94700.0,94762.08,1.0011841521394609,3641745966.66313,8.895438201860163,-881077.7631282806,FILLED,206
4,000001,20231207,4,240416.3291666667,36,94800.0,94700.0,94762.08,1.0011841521394609,4553040023.37505,10.779748819928939,-1958912.2500486374,FILLED,207
5,000001,20231207,5,230799.67600000004,36,94700.0,94600.0,94662.12,1.0011841521394609,5464334080.086969,12.03595589864299,-3036746.736969948,FILLED,208
6,000001,20231207,6,221183.02283333338,21,94700.0,94600.0,94614.77,0.9996277865821445,6374211507.620908,10.70986730155729,-2697952.045908928,FILLED,209
7,000001,20231207,7,211566.36966666672,18,94700.0,94600.0,94605.3,0.9995277337559427,7283997865.449358,9.590234820990752,-2268087.6493606567,FILLED,210
8,000001,20231207,8,201949.71650000007,15,94700.0,94600.0,94557.95,0.9994717379820386,8193733255.016025,8.657192031768526,-1787254.991027832,FILLED,211
9,000001,20231207,9,192333.0633333334,15,94700.0,94600.0,94557.95,0.9994717379820384,9103468644.582691,7.910757800389517,-1306422.3326950073,FILLED,212
10,000001,20231207,10,182716.41016666676,36,94700.0,94600.0,94662.12,1.0001280507131534,10013801420.644072,7.896686821185681,-1422976.1690769196,FILLED,213
11,000001,20231207,11,173099.7570000001,18,94600.0,94500.0,94505.4,0.9995277337559416,10923587778.47252,7.384696874171136,-993111.7725276947,FILLED,214
12,000001,20231207,12,163483.10383333344,36,94600.0,94500.0,94562.16,0.9990719492868461,11832959273.883362,6.60087117354802,-148384.95837020874,FILLED,215
