,code,date,step,quantity,action,ask_price,bid_price,order_price,reward,cash,BP,IS,status,index
0,000001,20231207,0,278882.94183333335,21,94300.0,94200.0,94215.13,0.999630026525199,906034228.2624117,-17.04789937539298,335332.6959233284,FILLED,60
1,000001,20231207,1,269266.28866666666,21,94300.0,94200.0,94215.13,0.9996300265251984,1812068456.5248234,-17.04789937539298,670665.3918466568,FILLED,61
2,000001,20231207,2,259649.6355,21,94400.0,94300.0,94315.04,0.9996300265251992,2718102684.7872353,-17.047899375383714,1005998.0877671242,FILLED,62
3,000001,20231207,3,250032.98233333335,21,94500.0,94400.0,94414.95,1.0006900795755966,3625097712.8675284,-14.397766749383525,380530.9658064842,FILLED,63
4,000001,20231207,4,240416.3291666667,33,94600.0,94500.0,94552.7,1.0021511936339522,4533417050.2554035,-9.885459057072707,-1569245.4637365341,FILLED,64
5,000001,20231207,5,230799.67600000004,21,94600.0,94500.0,94514.86,1.0028101856763927,5442333677.97146,-5.778933858132392,-4116312.221461296,FILLED,65
6,000001,20231207,6,221183.02283333338,21,94500.0,94400.0,94414.95,1.0028101856763925,6351250305.687517,-2.845701573173261,-6663378.979185104,FILLED,66
7,000001,20231207,7,211566.36966666672,21,94500.0,94400.0,94414.95,1.0017501326259945,7259206133.585692,-1.9708436724528502,-8249645.919028282,FILLED,67
8,000001,20231207,8,201949.71650000007,9,94500.0,94400.0,94263.75,1.0015915119363394,8167018192.519026,-1.4666438492867893,-9692143.894029617,FILLED,68
9,000001,20231207,9,192333.0633333334,36,94500.0,94400.0,94462.2,1.0022514588859406,9075428407.279325,-0.4033370411523126,-11732797.695997238,FILLED,69
10,000001,20231207,10,182716.41016666676,6,94600.0,94500.0,94316.2,1.0015915119363379,9983240466.212658,-0.1333105159535589,-13175295.67099762,FILLED,70
11,000001,20231207,11,173099.7570000001,3,94600.0,94500.0,94221.6,1.0026525198938985,10892014190.462658,0.9758848863464239,-15579458.96266365,FILLED,71
12,000001,20231207,12,163483.10383333344,45,94500.0,94400.0,94490.55,1.0036131564986726,11801658606.490368,2.6533860765800217,-18854314.03204155,FILLED,72
13,000001,20231207,13,153866.4506666668,0,94500.0,94400.0,94027.5,1.0015915119363394,12709470665.423702,2.6472124093986023,-20296812.00704384,FILLED,73
14,000001,20231207,14,144249.79750000013,30,94500.0,94400.0,94443.3,1.0020509283819612,13617699125.439152,2.948139528257572,-22155711.0641613,FILLED,74
15,000001,20231207,15,134633.14433333348,27,94500.0,94400.0,94433.85,1.0019506631299717,14525836708.082176,3.1487849747653387,-23923732.748853683,FILLED,75
16,000001,20231207,16,125016.4911666668,30,94400.0,94300.0,94343.36,1.002050928381961,15434065168.097626,3.384804634616058,-25782631.80596733,FILLED,76
17,000001,20231207,17,115399.83800000013,33,94400.0,94300.0,94352.8,1.0010907161803693,16341423321.001492,3.0611486647130466,-26771223.751501083,FILLED,77
18,000001,20231207,18,105783.18483333346,30,94400.0,94300.0,94343.36,1.0009905570291786,17248690692.699467,2.7188464015412244,-27669034.491146088,FILLED,78
19,000001,20231207,19,96166.5316666668,30,94400.0,94300.0,94343.36,1.0009905570291786,18155958064.39744,2.4107743646848863,-28566845.23078537,FILLED,79
20,000001,20231207,20,86549.87850000012,21,94400.0,94300.0,94315.04,1.000690079575594,19062953092.477734,1.988958020106919,-29192312.35274124,FILLED,80
21,000001,20231207,21,76933.22533333345,21,94400.0,94300.0,94315.04,1.000690079575594,19969948120.558025,1.605488615947657,-29817779.474700928,FILLED,81
22,000001,20231207,22,67316.57216666678,21,94400.0,94300.0,94315.04,1.000690079575594,20876943148.638317,1.255364377367797,-30443246.596660614,FILLED,82
23,000001,20231207,23,57699.91900000011,3,94400.0,94300.0,94022.4,1.0005305039787766,21783793542.254982,0.8679273266599091,-30924079.254989624,FILLED,83
24,000001,20231207,24,48083.26583333344,9,94300.0,94200.0,94064.25,1.0005305039787766,22690643935.871647,0.5114852400099493,-31404911.913318634,FILLED,84
25,000001,20231207,25,38466.61266666677,15,94300.0,94200.0,94158.55,0.9994694960212183,23596532664.171646,-0.22561820826693305,-30924079.25498581,FILLED,85
26,000001,20231207,26,28849.959500000103,3,94300.0,94200.0,93922.8,0.9994694960212184,24502421392.471645,-0.908121401113668,-30443246.596652985,FILLED,86
27,000001,20231207,27,19233.306333333436,15,94300.0,94200.0,94158.55,0.9994694960212183,25408310120.771645,-1.5418743659030099,-29962413.938316345,FILLED,87
28,000001,20231207,28,9616.653166666769,3,94300.0,94200.0,93922.8,0.9994694960212183,26314198849.071644,-2.1319202296710658,-29481581.279979706,FILLED,88
29,000001,20231207,29,0.0,6,94300.0,94200.0,94017.1,0.8992694960212301,27219906303.45946,-2.74929636918763,-28819474.709457397,FILLED,88
0,000001,20231207,0,278882.94183333335,21,94200.0,94100.0,94115.22,0.9996305894848645,905073428.44453,-17.39907148854898,334467.1971384287,FILLED,45
1,000001,20231207,1,269266.28866666666,21,94200.0,94100.0,94115.22,0.9996305894848639,1810146856.88906,-17.39907148854898,668934.3942768574,FILLED,46
2,000001,20231207,2,259649.6355,21,94100.0,94000.0,94015.31,0.9996305894848645,2715220285.33359,-17.399071488539704,1003401.5914125443,FILLED,47
3,000001,20231207,3,250032.98233333335,30,94100.0,94000.0,94043.54,0.9988692511949013,3619604392.079133,-19.30241721344195,2027190.4875349998,FILLED,48
4,000001,20231207,4,240416.3291666667,21,94100.0,94000.0,94015.31,0.9985694105151349,4523717020.705781,-21.04410600791741,3322457.502552986,FILLED,49
5,000001,20231207,5,230799.67600000004,21,94100.0,94000.0,94015.31,0.9985694105151349,5427829649.332429,-22.205231870900537,4617724.517570496,FILLED,50
6,000001,20231207,6,221183.02283333338,21,94100.0,94000.0,94015.31,0.9985694105151346,6331942277.959077,-23.0346074873164,5912991.532588005,FILLED,51
7,000001,20231207,7,211566.36966666672,21,94100.0,94000.0,94015.31,0.9985694105151346,7236054906.585725,-23.656639199629062,7208258.5476055145,FILLED,52
8,000001,20231207,8,201949.71650000007,42,94100.0,94000.0,94081.18,0.9992690387679235,8140800984.156462,-23.363076917217477,7870076.618535042,FILLED,53
9,000001,20231207,9,192333.0633333334,30,94200.0,94100.0,94143.48,0.9988692511949002,9045185090.902004,-23.52801466431199,8893865.514657974,FILLED,54
10,000001,20231207,10,182716.41016666676,21,94100.0,94000.0,94015.31,0.9996305894848645,9950258519.346535,-22.970838011966105,9228332.7117939,FILLED,55
11,000001,20231207,11,173099.7570000001,30,94200.0,94100.0,94143.48,0.9988692511949002,10854642626.092077,-23.14097270998222,10252121.607915878,FILLED,56
12,000001,20231207,12,163483.10383333344,21,94400.0,94300.0,94315.04,0.9996305894848638,11759716054.536608,-22.699288000637754,10586588.805051804,FILLED,57
13,000001,20231207,13,153866.4506666668,36,94300.0,94200.0,94262.28,1.002254275092936,12667164988.646368,-20.446639958292973,8545550.336956024,FILLED,58
14,000001,20231207,14,144249.79750000013,33,94300.0,94200.0,94252.85,1.001092405735528,13573561957.066227,-19.268924559864256,7556477.558763504,FILLED,59
