,code,date,step,quantity,action,ask_price,bid_price,order_price,reward,cash,BP,IS,status,index
0,000001,20231207,0,288499.59500000003,85,93900.0,93800.0,94087.8,-0.1000000000000002,0.0,0.0,0.0,NOT_FILLED,24
1,000001,20231207,1,278882.94183333335,42,93900.0,93800.0,93881.22,0.8992679084619484,902823131.60353,-18.651582001426362,661433.4048050642,FILLED,25
2,000001,20231207,2,259649.6355,4,93900.0,93800.0,93524.4,1.9968068121341138,2706907265.6701965,-24.414931300689815,3546429.3548059464,FILLED,26
3,000001,20231207,3,250032.98233333335,69,94000.0,93900.0,94065.8,1.0001674294837681,3610543100.6328416,-20.72529142131644,3395159.400493145,FILLED,27
4,000001,20231207,4,240416.3291666667,39,94000.0,93900.0,93971.8,1.0002320383182541,4514237308.680208,-18.38228982471972,3185516.3614587784,FILLED,28
5,000001,20231207,5,230799.67600000004,72,94100.0,94000.0,94175.28,1.00133262373603,5418925878.665009,-14.985979730695806,1981511.3849906921,FILLED,29
6,000001,20231207,6,221183.02283333338,39,94100.0,94000.0,94071.77,1.0012961149547628,6323581463.529447,-12.61219935105974,810491.5288848877,FILLED,30
7,000001,20231207,7,211566.36966666672,39,94100.0,94000.0,94071.77,1.0012961149547628,7228237048.393885,-10.831864066333079,-360528.32722091675,FILLED,31
8,000001,20231207,8,201949.71650000007,39,94100.0,94000.0,94071.77,1.0012961149547628,8132892633.258323,-9.447158844878837,-1531548.1833257675,FILLED,32
9,000001,20231207,9,192333.0633333334,39,94100.0,94000.0,94071.77,1.0012961149547623,9037548218.12276,-8.339394667716372,-2702568.0394325256,FILLED,33
10,000001,20231207,10,182716.41016666676,39,94100.0,94000.0,94071.77,1.0012961149547632,9942203802.9872,-7.433042159126085,-3873587.89553833,FILLED,34
11,000001,20231207,11,173099.7570000001,39,94100.0,94000.0,94071.77,1.0012961149547632,10846859387.851639,-6.677748401968803,-5044607.751646042,FILLED,35
12,000001,20231207,12,163483.10383333344,21,94200.0,94100.0,94115.22,1.000695156998402,11750972016.478287,-6.5009290354213976,-5672671.369960785,FILLED,36
13,000001,20231207,13,153866.4506666668,42,94200.0,94100.0,94181.16,1.00246045769026,12656679567.032627,-5.0884405127667645,-7895656.915969849,FILLED,37
14,000001,20231207,14,144249.79750000013,18,94200.0,94100.0,94105.8,1.0016583288983503,13561662406.604328,-4.3990363210726295,-9393931.479337692,FILLED,38
15,000001,20231207,15,134633.14433333348,18,94200.0,94100.0,94105.8,1.0016583288983503,14466645246.17603,-3.7958076533418104,-10892206.042705536,FILLED,39
16,000001,20231207,16,125016.4911666668,39,94200.0,94100.0,94171.74,1.0023601915912717,15372262207.85754,-2.8506866565664133,-13024602.715881348,FILLED,40
17,000001,20231207,17,115399.83800000013,39,94200.0,94100.0,94171.74,1.0023601915912719,16277879169.539051,-2.0105791038769993,-15156999.389060974,FILLED,41
18,000001,20231207,18,105783.18483333346,18,94200.0,94100.0,94105.8,1.0016583288983503,17182862009.110752,-1.628305342481417,-16655273.952428818,FILLED,42
19,000001,20231207,19,96166.5316666668,42,94200.0,94100.0,94181.16,1.00246045769026,18088569559.665092,-0.8831945612714113,-18878259.498435974,FILLED,43
20,000001,20231207,20,86549.87850000012,30,94200.0,94100.0,94143.48,1.002059393294303,18993914754.72811,-0.40002975730068574,-20738889.55311966,FILLED,44
21,000001,20231207,21,76933.22533333345,24,94200.0,94100.0,94124.64,1.0018588610963266,19899078772.04547,-0.051940025495560545,-22418341.86214447,FILLED,45
22,000001,20231207,22,67316.57216666678,24,94200.0,94100.0,94124.64,1.0018588610963266,20804242789.36283,0.26588103397814544,-24097794.171173096,FILLED,46
23,000001,20231207,23,57699.91900000011,3,94100.0,94000.0,93723.6,1.001596593932942,21709169852.346165,0.44793902041723616,-25540292.14617157,FILLED,47
24,000001,20231207,24,48083.26583333344,24,94100.0,94000.0,94024.72,1.0007953166577956,22613372973.67911,0.2949214578834682,-26258848.470783234,FILLED,48
25,000001,20231207,25,38466.61266666677,30,94100.0,94000.0,94043.54,1.0009956359765833,23517757080.424656,0.23072036892564016,-27158390.20799637,FILLED,49
26,000001,20231207,26,28849.959500000103,30,94100.0,94000.0,94043.54,1.0009956359765833,24422141187.1702,0.17127491618604998,-28057931.945209503,FILLED,50
27,000001,20231207,27,19233.306333333436,30,94100.0,94000.0,94043.54,1.0009956359765833,25326525293.915745,0.11607556721379464,-28957473.682418823,FILLED,51
