,i,reward,eplen,epsilon,lr,loss,avg_Q,BP,IS,code,date,start_index
193,5819,10.190296767355587,30,0.11833086521502904,2e-05,0.23338139057159424,1.0387113094329834,-7.6790832578322155,8804045.974086761,000001,20231207,95
194,5849,7.346966754617409,30,0.11724600132185117,2e-05,0.258791446685791,1.5139238834381104,6.834976026326993,48322720.49718857,000001,20231207,142
195,5879,10.02834161819143,30,0.1161710835206298,2e-05,0.2321397364139557,1.4959391355514526,4.32958609826783,-25769745.490711212,000001,20231207,196
196,5909,9.4877386327504,30,0.11510602062504577,2e-05,0.22750715911388397,1.5795691013336182,0.01565208472262142,11125121.382389069,000001,20231207,80
197,5939,8.504619123085053,30,0.11405072228478112,2e-05,0.18840688467025757,1.5588719844818115,8.696806002875034,-4204400.764469147,000001,20231207,132
198,5969,7.386059353471122,30,0.11300509897785459,2e-05,0.1879408210515976,1.506959080696106,-0.8860055501410534,12648783.910114288,000001,20231207,81
199,5999,10.082985827604432,30,0.11196906200302736,2e-05,0.16843804717063904,1.5479687452316284,2.516801146343316,15470213.78269577,000001,20231207,148
200,6029,7.419958664546893,30,0.11094252347227848,2e-05,0.35364001989364624,1.4625849723815918,3.575807306355038,-18109119.57814026,000001,20231207,57
201,6059,7.4357890832008415,30,0.10992539630334922,2e-05,0.32888686656951904,1.7809693813323975,-7.558484480687108,-32472552.74787903,000001,20231207,110
202,6089,8.041384779137829,30,0.10891759421235575,2e-05,0.42815977334976196,1.8812425136566162,-1.6559826492040977,-37390509.17730713,000001,20231207,27
203,6119,7.487362294211355,30,0.1079190317064697,2e-05,0.303838849067688,1.6436350345611572,-15.861789982814631,11442278.60383606,000001,20231207,42
204,6149,7.426314785373602,30,0.10692962407666563,2e-05,0.21684642136096954,1.7306734323501587,-8.665196505807307,-23876226.48218918,000001,20231207,108
205,6179,7.386059353471122,30,0.10594928739053512,2e-05,0.19990098476409912,1.7186641693115234,-1.227903425245063,12648783.910114288,000001,20231207,82
206,6209,7.340951134564637,30,0.10497793848516669,2e-05,0.2877503037452698,1.5784107446670532,5.851132862368479,53804020.469127655,000001,20231207,143
207,6239,9.432570068746692,30,0.10401549496009103,2e-05,0.33029937744140625,1.6146180629730225,6.762593609798566,-29614483.42674637,000001,20231207,129
208,6269,7.038824377318495,30,0.10306187517029086,2e-05,0.18134483695030212,1.5099985599517822,-9.623800650746787,-35226569.881752014,000001,20231207,185
209,6299,9.698537334041422,30,0.10211699821927493,2e-05,0.14495687186717987,1.763657569885254,-15.905642448849365,1324309.3075828552,000001,20231207,46
210,6329,10.186061603823678,30,0.10118078395221547,2e-05,0.18575343489646912,1.5170810222625732,-12.526487702650263,12619933.950626373,000001,20231207,39
211,6359,6.946583113456459,30,0.10025315294914858,2e-05,0.16821235418319702,1.7392442226409912,6.707095639344911,48672285.83979416,000001,20231207,142
212,6389,6.299197988353612,30,0.09933402651823699,2e-05,0.13682565093040466,1.8951153755187988,-4.365767858061045,728461.4773864746,000001,20231207,173
213,6419,7.836854854111397,30,0.09842332668909451,2e-05,0.2298361212015152,1.7442455291748047,-3.935350389323266,57232838.1557045,000001,20231207,16
214,6449,7.417779670037245,30,0.09752097620617176,2e-05,0.1755009889602661,1.3716965913772583,-5.404109941804018,-16063657.44959259,000001,20231207,23
215,6479,6.6011557437797705,30,0.09662689852220248,2e-05,0.20654141902923584,1.6664669513702393,0.3852479265893816,-1049753.859664917,000001,20231207,164
216,6509,8.033729729729714,30,0.09574101779170997,2e-05,0.285849928855896,1.6007651090621948,8.166162367296545,-30604037.037586212,000001,20231207,62
217,6539,10.04266348701642,30,0.09486325886457306,2e-05,0.27415841817855835,1.528012990951538,-8.344097418104639,-38709913.99177551,000001,20231207,185
218,6569,7.3691433104177655,30,0.093993547279651,2e-05,0.14396867156028748,1.562840223312378,-8.238515207863296,28056585.613758087,000001,20231207,178
219,6599,8.798757014293269,30,0.0931318092584669,2e-05,0.09679002314805984,1.7213928699493408,-4.512759211509589,1128995.0817756653,000001,20231207,173
220,6629,10.128542147012162,30,0.09227797169894901,2e-05,0.18398994207382202,1.592755913734436,4.396429038512393,-25952077.23475647,000001,20231207,198
221,6659,11.445383147853722,30,0.09143196216922941,2e-05,0.30654287338256836,1.5928866863250732,-7.437543805667521,-41177547.19434357,000001,20231207,185
222,6689,7.319781664016954,30,0.09059370890149954,2e-05,0.266323983669281,1.6676946878433228,0.2704868055916469,72784601.15723419,000001,20231207,13
223,6719,7.432670906200311,30,0.08976314078592201,2e-05,0.167817622423172,1.6481257677078247,-7.572183188883969,-29643333.386241913,000001,20231207,109
224,6749,9.160660667019584,30,0.08894018736459842,2e-05,0.23598657548427582,1.6875851154327393,0.20678859497896257,35731636.50606537,000001,20231207,74
225,6779,8.456834838024424,30,0.0881247788255922,2e-05,0.18943478167057037,1.295863151550293,-5.137535047598875,39082078.46934128,000001,20231207,21
226,6809,9.786257763646006,30,0.08731684599700651,2e-05,0.16219420731067657,1.3557201623916626,-0.47797095007719653,12468760.162834167,000001,20231207,78
227,6839,7.445240021287919,30,0.08651632034111623,2e-05,0.22523252665996552,1.5435523986816406,-1.4009625344089753,-40873660.95427704,000001,20231207,28
228,6869,7.375445565586826,30,0.0857231339485539,2e-05,0.2253434807062149,1.8973991870880127,-1.6749524608986681,22231778.79070282,000001,20231207,14
229,6899,7.4018729486500625,30,0.08493721953254889,2e-05,0.24819819629192352,1.1259362697601318,0.2827803298059773,-1701185.9451713562,000001,20231207,156
230,6929,10.15431127580731,30,0.08415851042321938,2e-05,0.2414020597934723,1.7691822052001953,-1.226603368680484,41498743.41011429,000001,20231207,75
231,6959,10.181832012678282,30,0.08338694056191671,2e-05,0.14175933599472046,1.8567192554473877,-1.625411107135485,16536796.785404205,000001,20231207,123
232,6989,10.027841353781067,30,0.08262244449562155,2e-05,0.23182150721549988,1.4352893829345703,4.162831294815064,-25314877.79593277,000001,20231207,198
233,7019,7.319254901960779,30,0.08186495737139143,2e-05,0.1694449782371521,1.516080617904663,0.09489945353417957,73262548.81961823,000001,20231207,13
234,7049,7.392407623080981,30,0.08111441493085929,2e-05,0.10462403297424316,1.5875539779663086,6.690676639510958,6896101.9858284,000001,20231207,67
235,7079,9.389174166225505,30,0.08037075350478226,2e-05,0.16982868313789368,1.7619478702545166,5.612857687685334,9833027.862926483,000001,20231207,67
236,7109,10.262332803391615,30,0.07963391000764063,2e-05,0.21681076288223267,1.7591722011566162,-5.20663737741639,-56556498.93847656,000001,20231207,117
237,7139,7.817754907161795,30,0.07890382193228619,2e-05,0.21386264264583588,1.409771203994751,-2.6382133995064856,-16092507.40909195,000001,20231207,85
238,7169,12.924069169751444,30,0.07818042734463974,2e-05,0.19277741014957428,1.755100965499878,2.9054366182740887,-21885002.277503967,000001,20231207,126
239,7199,7.388258187599359,30,0.0774636648784371,2e-05,0.19773384928703308,1.6283996105194092,-0.8368565909363745,10653713.04416275,000001,20231207,83
240,7229,8.232570068746693,30,0.0767534737300234,2e-05,0.1674431413412094,1.5736010074615479,6.762593609798566,-29614483.42674637,000001,20231207,129
241,7259,7.429289920844319,30,0.07604979365319503,2e-05,0.1651020646095276,1.625382661819458,4.006788662862399,64429460.552978516,000001,20231207,145
242,7289,7.3542134891131035,30,0.07535256495408889,2e-05,0.1626051366329193,1.6725305318832397,-6.011318018037934,41455468.4708786,000001,20231207,21
243,7319,8.748964061669326,30,0.07466172848611849,2e-05,0.26656264066696167,1.58980131149292,-12.489676619048097,-44285360.99822235,000001,20231207,49
244,7349,6.525055526176622,30,0.07397722564495653,2e-05,0.23549604415893555,1.5903191566467285,3.2342220933329497,-22781851.35182953,000001,20231207,197
245,7379,10.048437268395976,30,0.0732989983635634,2e-05,0.1674058884382248,1.653632402420044,0.43510533535704876,-43995226.57217789,000001,20231207,125
246,7409,7.4624148541113975,30,0.07262698910726131,2e-05,0.1887378692626953,1.4849016666412354,7.456786743101518,-56570923.918224335,000001,20231207,60
247,7439,7.0552455077086655,30,0.07196114086885358,2e-05,0.13649140298366547,1.3707510232925415,-11.424826647916607,-49966591.18949127,000001,20231207,50
248,7469,6.014426229508189,30,0.07130139716378861,2e-05,0.24911430478096008,1.701075553894043,-0.3088767961450566,-13117114.919326782,000001,20231207,126
249,7499,7.449552143991529,30,0.07064770202536834,2e-05,0.19606152176856995,1.2962009906768799,1.148266420761469,-45007860.150634766,000001,20231207,193
250,7529,7.381832012678277,30,0.07000000000000042,2e-05,0.2046028971672058,1.3613133430480957,5.361280098152017,16536796.78540802,000001,20231207,208
251,7559,8.88193206550448,30,0.06935823614249415,2e-05,0.2009354680776596,1.6396814584732056,-1.592060165068728,16445727.079917908,000001,20231207,123
252,7589,12.772255949233202,30,0.06872235601139932,2e-05,0.20020000636577606,1.6584672927856445,-0.3774756486612579,25226404.586811066,000001,20231207,153
253,7619,7.436908320084786,30,0.06809230566438797,2e-05,0.18685504794120789,1.6095350980758667,-7.185405519373962,-33488071.32227707,000001,20231207,110
254,7649,7.354408443271755,30,0.06746803165367835,2e-05,0.17248672246932983,2.1126022338867188,5.910993843444741,41542018.34937668,000001,20231207,207
255,7679,6.631540583554376,30,0.06684948102150093,2e-05,0.27216774225234985,1.715834140777588,-5.022252645389552,62049531.22728348,000001,20231207,17
256,7709,8.377042305658374,30,0.06623660129560592,2e-05,0.14442628622055054,1.839677095413208,0.5356271643243782,20874388.196231842,000001,20231207,151
257,7739,7.45825066383431,30,0.06562934048481202,2e-05,0.12256863713264465,1.6455342769622803,-3.5389306700013905,-52740610.961948395,000001,20231207,54
258,7769,7.402989941768123,30,0.06502764707459595,2e-05,0.20627424120903015,1.7390539646148682,0.6551113691592743,-2715742.854259491,000001,20231207,158
259,7799,7.413542041248018,30,0.0644314700227224,2e-05,0.21648666262626648,1.3402210474014282,-0.9447808805721999,-12313162.714595795,000001,20231207,124
260,7829,7.356488114104582,30,0.06384075875491409,2e-05,0.14430326223373413,1.5166422128677368,3.559190907072617,39605224.40161133,000001,20231207,146
261,7859,8.83267090620031,30,0.0632554631605615,2e-05,0.19922693073749542,1.8620285987854004,-6.546489563570398,-29643333.386241913,000001,20231207,108
262,7889,6.324782881446026,30,0.06267553358847197,2e-05,0.14550815522670746,1.950819730758667,-5.801566313962543,-22414783.700454712,000001,20231207,35
263,7919,7.392415474297824,30,0.06210092084265766,2e-05,0.11410190165042877,1.4925063848495483,-8.340439110838007,6881677.006069183,000001,20231207,97
264,7949,9.024154579142397,30,0.0615315761781623,2e-05,0.21424242854118347,1.867253065109253,-5.609909094533417,-21939432.534427643,000001,20231207,188
265,7979,7.392415474297831,30,0.06096745129692604,2e-05,0.17859125137329102,1.3917527198791504,-6.289051860209323,6881677.006065369,000001,20231207,93
266,8009,6.9277718369507575,30,0.06040849834368831,2e-05,0.33132028579711914,1.443583607673645,-5.087228265510294,-25224962.08882141,000001,20231207,190
267,8039,8.48318784997359,30,0.05985466990192822,2e-05,0.30439043045043945,1.7325434684753418,-1.1734653420365533,15302691.684524536,000001,20231207,123
268,8069,10.154213489113108,30,0.05930591898984214,2e-05,0.3632277250289917,1.6760833263397217,-6.0113180180363885,41455468.47087479,000001,20231207,21
269,8099,7.830455843469057,30,0.058762199056358204,2e-05,0.2869940400123596,1.7910923957824707,5.0343278574777965,-27692114.45872879,000001,20231207,198
270,8129,7.057633032395113,30,0.058223463977187355,2e-05,0.20913271605968475,1.583009123802185,-3.7448078163995806,-52181402.58030701,000001,20231207,54
271,8159,7.97125753569539,30,0.05768966805091054,2e-05,0.17167890071868896,1.5690200328826904,0.654418496214632,26134216.64574051,000001,20231207,160
272,8189,9.570857747223684,30,0.05716076599510185,2e-05,0.13770881295204163,2.0427818298339844,-8.349385601296008,26497726.13544464,000001,20231207,180
273,8219,6.323617506631301,30,0.05663671294248714,2e-05,0.24156895279884338,1.9011166095733643,-3.4220986281054104,-21406189.116340637,000001,20231207,90
274,8249,7.383944004226084,30,0.056117464437137915,2e-05,0.10678929835557938,1.6228992938995361,7.939755409001902,14614427.817394257,000001,20231207,141
275,8279,8.69554749075541,30,0.05560297643070008,2e-05,0.18545714020729065,1.5766539573669434,7.717813790475542,4052746.1440353394,000001,20231207,135
276,8309,8.545969393139835,30,0.05509320527865728,2e-05,0.16755399107933044,1.4769021272659302,6.5025222004700876,49231494.22143936,000001,20231207,142
277,8339,6.481981770005309,30,0.05458810773662848,2e-05,0.17900405824184418,1.536991834640503,-1.903302163641039,16348502.716388702,000001,20231207,79
278,8369,10.260614810868404,30,0.05408764095669953,2e-05,0.19819962978363037,1.3438327312469482,-2.4805426183427706,-54706254.86920929,000001,20231207,24
279,8399,7.3754859862506486,30,0.05359176248378831,2e-05,0.3593122959136963,1.992760181427002,0.6992033571550315,22289478.709712982,000001,20231207,153
280,8429,11.250353414505023,30,0.05310043025204323,2e-05,0.21048586070537567,1.581176996231079,1.4153565919268192,-45735648.46228409,000001,20231207,193
281,8459,7.421998942358538,30,0.052613602581274746,2e-05,0.20692232251167297,1.6969482898712158,2.5565354850066613,-20002638.586658478,000001,20231207,127
282,8489,6.829999575596812,30,0.052131238173419595,2e-05,0.29711297154426575,1.6895942687988281,-10.535779355979459,-27190702.162620544,000001,20231207,102
283,8519,6.134430312665604,30,0.051653296109037426,2e-05,0.1713762879371643,1.5356274843215942,-1.1734504903398062,-31239697.811912537,000001,20231207,170
284,8549,7.460614810868403,30,0.05117973584383958,2e-05,0.2827724814414978,2.2406582832336426,-3.1679813933270236,-54706254.86920929,000001,20231207,25
285,8579,10.196216164817741,30,0.05071051720524966,2e-05,0.2283448576927185,2.0206785202026367,5.895819913770753,3444108.165119171,000001,20231207,203
286,8609,13.44703462149285,30,0.05024560038899568,2e-05,0.24918805062770844,1.707230567932129,0.6506281414193971,-42721212.36066437,000001,20231207,192
287,8639,7.42203811540497,30,0.049784945955733385,2e-05,0.1836634874343872,1.4661080837249756,-6.315397007008825,-20017063.566410065,000001,20231207,188
288,8669,7.400873478030693,30,0.049328514827700634,2e-05,0.14483773708343506,2.0989863872528076,-3.8072712990341815,-793373.8862419128,000001,20231207,173
289,8699,7.429702699841183,30,0.04887626828540234,2e-05,0.17980891466140747,1.4038015604019165,-4.44360730203778,-26978751.12682724,000001,20231207,190
290,8729,7.558544203282157,30,0.0484281679643259,2e-05,0.23262909054756165,1.5606263875961304,0.18437245627033216,37654005.47408295,000001,20231207,75
291,8759,7.407222869242968,30,0.04798417585168665,2e-05,0.29831671714782715,1.0988397598266602,0.35840775969083527,-6560480.790287018,000001,20231207,152
292,8789,7.39243122676579,30,0.047544254283203254,2e-05,0.2021019160747528,1.5412790775299072,-17.255763223868204,6852827.046577454,000001,20231207,45
293,8819,7.3712429857067185,30,0.04710836593990258,2e-05,0.36105868220329285,1.5721211433410645,2.3680846098224477,26119791.665988922,000001,20231207,72
294,8849,9.444003282159867,30,0.04667647384495388,2e-05,0.08613745123147964,2.045421838760376,-1.042890076675512,-39967868.392513275,000001,20231207,125
295,8879,7.405063919704158,30,0.04624854136053205,2e-05,0.22383476793766022,1.9320265054702759,9.52669995285217,-4609261.86277771,000001,20231207,133
296,8909,7.42203811540497,30,0.045824532184709575,2e-05,0.13295796513557434,1.4893913269042969,-6.315397007008825,-20017063.566410065,000001,20231207,188
297,8939,9.445319216516673,30,0.045404410348377014,2e-05,0.1386186182498932,1.749329686164856,-1.9703888386086024,-41163122.214595795,000001,20231207,121
298,8969,7.329968270756208,30,0.0449881402121917,2e-05,0.24231968820095062,1.6032989025115967,17.255875312032238,63676668.94308853,000001,20231207,6
299,8999,7.758544203282155,30,0.04457568646355443,1.9960000000000002e-05,0.13847783207893372,2.2446117401123047,0.18437245627033216,37654005.47408295,000001,20231207,75
300,9029,7.339399469496012,30,0.044167014113613845,1.9960000000000002e-05,0.21523362398147583,1.3815126419067383,-3.0871452611178745,54926476.22674179,000001,20231207,16
301,9059,7.428341618191421,30,0.04376208849429832,1.9960000000000002e-05,0.08796485513448715,1.7510738372802734,9.447206063807998,-25769745.490707397,000001,20231207,137
302,9089,7.390291159343551,30,0.04336087525537501,1.9960000000000002e-05,0.1751849353313446,2.1388187408447266,6.326724613918168,8818470.953845978,000001,20231207,68
303,9119,8.788178060413358,30,0.04296334036153591,1.9960000000000002e-05,0.22786542773246765,1.5338735580444336,0.16212797237628754,10726414.94209671,000001,20231207,80
304,9149,8.153730503978778,30,0.04256945008951057,1.9960000000000002e-05,0.07760152965784073,1.720623254776001,4.562003365560344,-48699693.30131149,000001,20231207,58
305,9179,7.428341618191428,30,0.04217917102520535,1.9960000000000002e-05,0.2319987267255783,1.5385215282440186,4.32958609826783,-25769745.490711212,000001,20231207,197
306,9209,7.341749868073872,30,0.04179247006086889,1.9960000000000002e-05,0.2567629814147949,1.6095304489135742,6.117377365447242,53076232.15747452,000001,20231207,143
307,9239,7.331087255420403,30,0.041409314392283486,1.9960000000000002e-05,0.13151812553405762,1.451232671737671,17.628870200097552,62659227.03805542,000001,20231207,6
308,9269,7.358627968337718,30,0.041029671515982316,1.9960000000000002e-05,0.36278754472732544,1.993773102760315,6.296138678466051,37697280.41334534,000001,20231207,206
309,9299,7.443202752779246,30,0.04065350922649215,1.9960000000000002e-05,0.15400424599647522,1.7077773809432983,-2.6758767510840107,-39240753.24658203,000001,20231207,121
310,9329,7.405953512942414,30,0.04028079561360129,1.9960000000000002e-05,0.07894866168498993,1.7259202003479004,8.459974211724969,-5418984.05941391,000001,20231207,130
311,9359,7.362847493403681,30,0.039911499059652626,1.9960000000000002e-05,0.1701873540878296,1.7911516427993774,6.681283513487361,33852542.47731018,000001,20231207,205
312,9389,7.3351575596816865,30,0.039545588236861474,1.9960000000000002e-05,0.1569526046514511,2.010059356689453,-3.816593936286294,58771214.16277695,000001,20231207,17
313,9419,7.358544203282161,30,0.039183032104658004,1.9960000000000002e-05,0.15112344920635223,1.7925845384597778,0.18437245627033216,37654005.47408295,000001,20231207,75
314,9449,7.392415474297824,30,0.03882379990705404,1.9960000000000002e-05,0.15526850521564484,1.7472416162490845,-8.340439110838007,6881677.006069183,000001,20231207,97
315,9479,11.389733192165153,30,0.03846786117003401,1.9960000000000002e-05,0.18534457683563232,1.207645058631897,5.4576637806841575,9325268.57572937,000001,20231207,66
316,9509,7.358544203282161,30,0.03811518569896977,1.9960000000000002e-05,0.15044087171554565,2.090717077255249,0.18437245627033216,37654005.47408295,000001,20231207,75
317,9539,9.501838383838379,30,0.03776574357605922,1.9960000000000002e-05,0.0930800586938858,1.4042924642562866,-0.009729439274290085,-92107342.36500931,000001,20231207,55
318,9569,7.388184811471046,30,0.0374195051577883,1.9960000000000002e-05,0.17527753114700317,1.6837890148162842,-16.61549003820632,10697564.982608795,000001,20231207,43
319,9599,7.419958664546893,30,0.03707644107241633,1.9960000000000002e-05,0.09563812613487244,1.8558380603790283,3.575807306355038,-18109119.57814026,000001,20231207,57
320,9629,7.3712429857067185,30,0.036736522217484364,1.9960000000000002e-05,0.05851641297340393,1.8755543231964111,2.3680846098224477,26119791.665988922,000001,20231207,72
321,9659,7.341749868073872,30,0.0363997197573464,1.9960000000000002e-05,0.1138765811920166,1.7866995334625244,6.117377365447242,53076232.15747452,000001,20231207,143
322,9689,9.61357226045526,30,0.03606600512072323,1.9960000000000002e-05,0.12023389339447021,1.6039246320724487,-6.405061561844887,-12327587.694343567,000001,20231207,112
323,9719,7.525222222222215,30,0.03573534999827871,1.9960000000000002e-05,0.08258035778999329,2.0321178436279297,-2.225234804183328,-22812143.809303284,000001,20231207,33
324,9749,8.0474356802541,30,0.03540772634021825,1.9960000000000002e-05,0.1830132007598877,1.7834242582321167,0.44277850828606086,-43085491.18261719,000001,20231207,193
325,9779,7.400873478030693,30,0.03508310635390933,1.9960000000000002e-05,0.18173860013484955,1.9733805656433105,-7.564166054750688,-793373.8862419128,000001,20231207,177
326,9809,7.4072228692429825,30,0.034761462501523795,1.9960000000000002e-05,0.09712707251310349,1.598784327507019,1.0414795334606943,-6560480.790294647,000001,20231207,168
327,9839,7.3542134891131035,30,0.03444276749770183,1.9960000000000002e-05,0.08320507407188416,1.7549684047698975,-6.011318018037934,41455468.4708786,000001,20231207,21
328,9869,7.3712575356953955,30,0.034126994307237306,1.9960000000000002e-05,0.12322123348712921,1.498680591583252,0.654418496214632,26134216.64574051,000001,20231207,160
329,9899,8.592431226765786,30,0.033814116142784345,1.9960000000000002e-05,0.1128552258014679,1.835631012916565,-15.200018273291288,6852827.046573639,000001,20231207,43
330,9929,7.436908320084786,30,0.03350410646258494,1.9960000000000002e-05,0.08556711673736572,1.4804203510284424,9.225692485650892,-33488071.322273254,000001,20231207,62
331,9959,6.523097076023383,30,0.033196938968217383,1.9960000000000002e-05,0.1599927544593811,2.116609811782837,-0.5326976613910271,-20890063.340885162,000001,20231207,31
332,9989,10.420516587175406,30,0.03289258760236534,1.9960000000000002e-05,0.13568350672721863,1.801584243774414,-0.16833455846727607,72117782.42665863,000001,20231207,12
333,10019,7.345486620835526,30,0.032591026546607386,1.9960000000000002e-05,0.2905217409133911,2.1145224571228027,3.3228774671150383,49566538.417770386,000001,20231207,71
334,10049,7.375445565586826,30,0.032292230219226815,1.9960000000000002e-05,0.31968337297439575,2.0154590606689453,-1.6749524608986681,22231778.79070282,000001,20231207,14
335,10079,8.758627968337716,30,0.03199617327304151,1.9960000000000002e-05,0.2486599087715149,1.1425658464431763,6.296138678466051,37697280.41334534,000001,20231207,206
336,10109,7.422116710875333,30,0.03170283059325371,1.9960000000000002e-05,0.17954272031784058,1.58170747756958,-5.633667037448356,-20045913.525917053,000001,20231207,92
337,10139,7.421998942358545,30,0.03141217729531951,1.9960000000000002e-05,0.2559032142162323,1.5436153411865234,2.2153608206379323,-20002638.586666107,000001,20231207,194
338,10169,9.583938396176304,30,0.031124188722837866,1.9960000000000002e-05,0.12798893451690674,2.6286752223968506,-15.975216852544436,14542302.918643951,000001,20231207,41
339,10199,7.331087255420403,30,0.03083884044545899,1.9960000000000002e-05,0.09511156380176544,1.5674930810928345,17.628870200097552,62659227.03805542,000001,20231207,6
340,10229,7.386059353471115,30,0.030556108256811872,1.9960000000000002e-05,0.10491737723350525,2.0441012382507324,-1.5698013003537,12648783.910121918,000001,20231207,83
341,10259,7.398771595124526,30,0.030275968172450863,1.9960000000000002e-05,0.22633224725723267,1.571192979812622,-8.615017294336878,1114570.1020240784,000001,20231207,100
342,10289,7.395532591414938,30,0.02999839642782102,1.9960000000000002e-05,0.20091000199317932,2.185828447341919,-8.668991572218484,4053419.3097572327,000001,20231207,99
343,10319,7.403190047644248,30,0.029723369476242153,1.9960000000000002e-05,0.07541501522064209,2.089550018310547,0.7218133278665378,-2897497.599105835,000001,20231207,165
344,10349,7.419884717080908,30,0.029450863986911335,1.9960000000000002e-05,0.10861650854349136,2.331545829772949,1.5106190614264272,-18080269.618644714,000001,20231207,126
345,10379,8.794503961965123,30,0.029180856842923725,1.9960000000000002e-05,0.13107049465179443,1.4421947002410889,6.006714039837879,5002582.977310181,000001,20231207,204
346,10409,7.428900582318679,30,0.02891332513931154,1.9960000000000002e-05,0.1675904393196106,1.1753686666488647,-6.418659243954059,-26250193.482917786,000001,20231207,118
347,10439,6.310755320275277,30,0.028648246181101004,1.9960000000000002e-05,0.12992635369300842,1.8348584175109863,-9.39325694314117,-9768980.952823639,000001,20231207,114
348,10469,7.7675282919090405,30,0.02838559748138711,1.9960000000000002e-05,0.1700756549835205,2.1607418060302734,-9.800378703880705,29525048.55230713,000001,20231207,181
349,10499,7.449552143991529,30,0.028125356759426037,1.9960000000000002e-05,0.24385011196136475,1.629687786102295,1.148266420761469,-45007860.150634766,000001,20231207,193
350,10529,7.421998942358538,30,0.027867501938745046,1.9960000000000002e-05,0.16043932735919952,1.4897438287734985,2.5565354850066613,-20002638.586658478,000001,20231207,127
351,10559,7.331087255420403,30,0.027612011145269726,1.9960000000000002e-05,0.11837417632341385,1.9792685508728027,17.628870200097552,62659227.03805542,000001,20231207,6
352,10589,7.433670376258608,30,0.02735886270546838,1.9960000000000002e-05,0.24669477343559265,2.1969432830810547,-1.4267626260063635,-30550183.779857635,000001,20231207,170
353,10619,9.379714436805916,30,0.02710803514451344,1.9960000000000002e-05,0.2097468376159668,1.1375219821929932,1.4263375468375057,18444740.773677826,000001,20231207,150
354,10649,7.379714436805916,30,0.026859507184459747,1.9960000000000002e-05,0.2316705882549286,1.5683932304382324,1.4263375468375057,18444740.773677826,000001,20231207,150
355,10679,7.373322357939454,30,0.026613257742439517,1.9960000000000002e-05,0.09478093683719635,1.9594595432281494,-2.3826883433569557,24154147.758724213,000001,20231207,15
356,10709,7.339399469496012,30,0.026369265928873852,1.9960000000000002e-05,0.1471121609210968,1.8879032135009766,-3.0871452611178745,54926476.22674179,000001,20231207,16
357,10739,7.392415474297824,30,0.02612751104570067,1.9960000000000002e-05,0.054765403270721436,2.1666946411132812,-8.340439110838007,6881677.006069183,000001,20231207,97
358,10769,7.358459904407841,30,0.025887972584618866,1.9960000000000002e-05,0.06929787248373032,1.4601410627365112,-5.281094569983421,37610730.53484726,000001,20231207,19
359,10799,7.4051064055055384,30,0.02565063022534856,1.9960000000000002e-05,0.14963026344776154,1.7791011333465576,1.0190633947474417,-4638111.82226944,000001,20231207,155
360,10829,7.386059353471122,30,0.025415463833907324,1.9960000000000002e-05,0.14791357517242432,1.7470062971115112,-1.227903425245063,12648783.910114288,000001,20231207,82
361,10859,7.4072228692429825,30,0.02518245346090219,1.9960000000000002e-05,0.08093493431806564,1.7207047939300537,-7.4969176386217145,-6560480.790294647,000001,20231207,111
362,10889,7.409339332980398,30,0.024951579339837323,1.9960000000000002e-05,0.1957375854253769,1.7532079219818115,-7.816037386797244,-8482849.75830841,000001,20231207,112
363,10919,7.392415474297824,30,0.024722821885437212,1.9960000000000002e-05,0.05796080455183983,1.7288652658462524,-8.340439110838007,6881677.006069183,000001,20231207,97
364,10949,10.080456418383509,30,0.024496161691985232,1.9960000000000002e-05,0.292070597410202,1.3978068828582764,12.637527052127858,108810507.25020218,000001,20231207,7
365,10979,9.2563548215237,30,0.024271579531677436,1.9960000000000002e-05,0.1346116065979004,1.4762630462646484,-3.900539066576655,-50861516.93317413,000001,20231207,24
366,11009,7.430455843469058,30,0.024049056352991444,1.9960000000000002e-05,0.18701061606407166,1.615908145904541,6.057851850587061,-27692114.45872879,000001,20231207,129
367,11039,7.510897829539431,30,0.023828573279070283,1.9960000000000002e-05,0.11237362772226334,0.9493165016174316,-8.321146194438466,-9898421.104442596,000001,20231207,113
368,11069,7.4327214854111325,30,0.023610111606121042,1.9960000000000002e-05,0.1368076056241989,1.9859569072723389,-9.628476084541006,-29657758.3659935,000001,20231207,102
369,11099,7.396615953512931,30,0.023393652801828216,1.9960000000000002e-05,0.11385241150856018,1.9165382385253906,6.710711222440122,3080214.0092926025,000001,20231207,204
370,11129,6.1214949602121855,30,0.023179178503781595,1.9960000000000002e-05,0.12226877361536026,1.0630607604980469,-2.0760503123172827,-19482377.65033722,000001,20231207,87
371,11159,10.1950036978341,30,0.02296667051791855,1.9960000000000002e-05,0.15962164103984833,1.5430068969726562,5.491664252560404,4547715.282531738,000001,20231207,203
372,11189,7.424113167636175,30,0.02275611081698062,1.9960000000000002e-05,0.14538440108299255,1.4552106857299805,2.920102579847898,-21925007.55467987,000001,20231207,195
373,11219,7.426227392913798,30,0.022547481538984258,1.9960000000000002e-05,0.12496381998062134,1.5479600429534912,4.307193667795322,-23847376.522693634,000001,20231207,128
374,11249,7.339544156530938,30,0.022340764985705544,1.9960000000000002e-05,0.17192380130290985,2.2885847091674805,19.0831385794625,54969751.16598511,000001,20231207,5
375,11279,7.348079155672817,30,0.022135943621178867,1.9960000000000002e-05,0.17534786462783813,1.4856345653533936,7.20577637813027,47309125.25342178,000001,20231207,142
