,code,date,step,quantity,action,ask_price,bid_price,order_price,reward,cash,BP,IS,status,index
0,000001,20231207,0,2788.8285,0,9.44,9.43,9.39,0.9994700582935878,906.850095,20.342923568745412,0.48083249999808686,FILLED,12
1,000001,20231207,1,2692.6620000000003,0,9.44,9.43,9.39,0.9994700582935874,1813.70019,20.342923568745412,0.9616649999961737,FILLED,13
2,000001,20231207,2,2596.4955000000004,0,9.42,9.41,9.37,0.9994700582935871,2720.5502850000003,20.342923568747295,1.4424974999942606,FILLED,14
3,000001,20231207,3,2500.3290000000006,0,9.42,9.41,9.37,0.9973502914679377,3625.4770500000004,15.043506504623517,3.846659999991971,FILLED,15
4,000001,20231207,4,2404.162500000001,0,9.43,9.42,9.38,0.9973502914679377,4530.403815000001,11.863856266151512,6.250822499990136,FILLED,16
5,000001,20231207,5,2307.996000000001,0,9.43,9.42,9.38,0.9984101748807622,5436.292245000001,11.51056179520955,7.693319999988489,FILLED,17
6,000001,20231207,6,2211.829500000001,0,9.43,9.42,9.38,0.9984101748807618,6342.1806750000005,11.258208601679039,9.135817499985933,FILLED,18
7,000001,20231207,7,2115.6630000000014,0,9.42,9.41,9.37,0.9984101748807618,7248.0691050000005,11.068943706531156,10.578314999984286,FILLED,19
8,000001,20231207,8,2019.4965000000013,0,9.42,9.41,9.37,0.9973502914679373,8152.995870000001,9.74408944049786,12.98247749998427,FILLED,20
9,000001,20231207,9,1923.3300000000013,0,9.42,9.41,9.37,0.9973502914679371,9057.922635,8.684206027671975,15.386639999984254,FILLED,21
10,000001,20231207,10,1827.1635000000012,0,9.42,9.41,9.37,0.9973502914679373,9962.849400000001,7.817028689903801,17.790802499985148,FILLED,22
11,000001,20231207,11,1730.9970000000012,0,9.4,9.39,9.35,0.9973502914679373,10867.776165000001,7.094380908431265,20.194964999984222,FILLED,23
12,000001,20231207,12,1634.8305000000012,0,9.39,9.38,9.34,0.9952305246422888,11770.779600000002,4.852319842840654,24.52245749998474,FILLED,24
13,000001,20231207,13,1538.6640000000011,0,9.39,9.38,9.34,0.9941706412294634,12672.821370000001,2.173493634601372,29.811614999985977,FILLED,25
14,000001,20231207,14,1442.497500000001,0,9.39,9.38,9.34,0.9941706412294634,13574.863140000001,-0.14815574587329966,35.100772499985396,FILLED,26
15,000001,20231207,15,1346.331000000001,0,9.4,9.39,9.35,0.9941706412294634,14476.904910000001,-2.179598953786755,40.389929999986634,FILLED,27
16,000001,20231207,16,1250.164500000001,0,9.4,9.39,9.35,0.9952305246422888,15379.908345000002,-3.348588012049989,44.71742249998533,FILLED,28
17,000001,20231207,17,1153.998000000001,0,9.41,9.4,9.36,0.995230524642289,16282.911780000002,-4.387689397173073,49.04491499998585,FILLED,29
18,000001,20231207,18,1057.831500000001,0,9.41,9.4,9.36,0.9962904080551145,17186.876880000003,-4.759578313953491,52.410742499985645,FILLED,30
19,000001,20231207,19,961.6650000000009,0,9.41,9.4,9.36,0.9962904080551144,18090.841980000005,-5.094278339055114,55.77656999998362,FILLED,31
20,000001,20231207,20,865.4985000000008,0,9.41,9.4,9.36,0.9962904080551145,18994.807080000006,-5.397102171291349,59.1423974999816,FILLED,32
21,000001,20231207,21,769.3320000000008,0,9.41,9.4,9.36,0.9962904080551147,19898.772180000007,-5.672396564232014,62.50822499998321,FILLED,33
22,000001,20231207,22,673.1655000000007,0,9.41,9.4,9.36,0.9962904080551147,20802.73728000001,-5.92375231430819,65.87405249997755,FILLED,34
23,000001,20231207,23,576.9990000000007,0,9.41,9.4,9.36,0.9962904080551148,21706.70238000001,-6.154161751879115,69.23987999997917,FILLED,35
24,000001,20231207,24,480.8325000000007,0,9.42,9.41,9.37,0.9962904080551147,22610.66748000001,-6.366138434443539,72.60570749997714,FILLED,36
25,000001,20231207,25,384.66600000000074,0,9.42,9.41,9.37,0.997350291467938,23515.59424500001,-6.154161751880999,75.00986999997986,FILLED,37
26,000001,20231207,26,288.49950000000075,0,9.42,9.41,9.37,0.997350291467938,24420.52101000001,-5.957887045801085,77.41403249997529,FILLED,38
27,000001,20231207,27,192.33300000000077,0,9.42,9.41,9.37,0.997350291467938,25325.44777500001,-5.7756319615871154,79.818194999978,FILLED,39
28,000001,20231207,28,96.16650000000077,0,9.42,9.41,9.37,0.997350291467938,26230.37454000001,-5.605946193522198,82.22235749997708,FILLED,40
29,000001,20231207,29,0.0,0,9.42,9.41,9.37,0.8971502914679483,27135.11983881452,-5.514239476663365,84.80798618547487,FILLED,40
0,000001,20231207,0,2788.8285,0,9.45,9.44,9.4,0.9994706193753307,907.8117599999999,-5.635342133556394,0.48083249999831423,FILLED,158
1,000001,20231207,1,2692.6620000000003,0,9.45,9.44,9.4,0.9994706193753302,1815.6235199999999,-5.635342133556394,0.9616649999966285,FILLED,159
2,000001,20231207,2,2596.4955000000004,0,9.46,9.45,9.41,0.9994706193753297,2723.4352799999997,-5.635342133556394,1.44249749999517,FILLED,160
3,000001,20231207,3,2500.3290000000006,0,9.46,9.45,9.41,1.000529380624668,3632.2087049999996,-2.9884390102112355,0.9616649999934452,FILLED,161
4,000001,20231207,4,2404.162500000001,0,9.45,9.44,9.4,1.000529380624668,4540.982129999999,-1.4002971362037646,0.48083249999217514,FILLED,162
5,000001,20231207,5,2307.996000000001,0,9.45,9.44,9.4,0.9994706193753294,5448.793889999999,-2.10613796909681,0.9616649999907168,FILLED,163
6,000001,20231207,6,2211.829500000001,0,9.45,9.44,9.4,0.999470619375329,6356.605649999999,-2.610309992591036,1.4424974999892584,FILLED,164
