,code,date,step,quantity,action,ask_price,bid_price,order_price,reward,cash,BP,IS,status,index
0,000001,20231207,0,2788.8285,0,9.43,9.42,9.38,0.99946949602122,905.88843,-13.86155557454989,0.48083249999831423,FILLED,86
1,000001,20231207,1,2692.6620000000003,0,9.43,9.42,9.38,0.9994694960212196,1811.77686,-13.86155557454989,0.9616649999966285,FILLED,87
2,000001,20231207,2,2596.4955000000004,0,9.43,9.42,9.38,0.999469496021219,2717.66529,-13.86155557454989,1.44249749999517,FILLED,88
3,000001,20231207,3,2500.3290000000006,0,9.43,9.42,9.38,0.999469496021219,3623.55372,-13.86155557454989,1.923329999993257,FILLED,89
4,000001,20231207,4,2404.162500000001,0,9.43,9.42,9.38,0.999469496021219,4529.44215,-13.86155557454989,2.4041624999917985,FILLED,90
5,000001,20231207,5,2307.996000000001,0,9.44,9.43,9.39,0.999469496021219,5435.33058,-13.86155557454989,2.88499499999034,FILLED,91
6,000001,20231207,6,2211.829500000001,0,9.43,9.42,9.38,1.0005305039787782,6342.180675,-12.345829920893772,2.40416249998907,FILLED,92
7,000001,20231207,7,2115.6630000000014,0,9.44,9.43,9.39,0.9994694960212186,7248.069105,-12.535295627599607,2.884994999986702,FILLED,93
8,000001,20231207,8,2019.4965000000013,0,9.45,9.44,9.4,1.0005305039787782,8154.919199999999,-11.503760113309552,2.404162499987251,FILLED,94
9,000001,20231207,9,1923.3300000000013,0,9.44,9.43,9.39,1.0015915119363374,9062.730959999999,-9.617523744317284,0.9616649999879883,FILLED,95
10,000001,20231207,10,1827.1635000000012,0,9.44,9.43,9.39,1.0005305039787782,9969.581054999999,-9.038792131103062,0.48083249998853717,FILLED,96
11,000001,20231207,11,1730.9970000000012,0,9.44,9.43,9.39,1.0005305039787782,10876.431149999999,-8.556515786760075,-1.0913936421275139e-11,FILLED,97
12,000001,20231207,12,1634.8305000000012,0,9.44,9.43,9.39,1.0005305039787784,11783.281244999998,-8.148435803083935,-0.48083250000854605,FILLED,98
13,000001,20231207,13,1538.6640000000011,0,9.44,9.43,9.39,1.0005305039787784,12690.131339999998,-7.798652959934843,-0.9616650000079972,FILLED,99
14,000001,20231207,14,1442.497500000001,0,9.44,9.43,9.39,1.0005305039787784,13596.981434999998,-7.495507829204751,-1.4424975000074483,FILLED,100
15,000001,20231207,15,1346.331000000001,0,9.44,9.43,9.39,1.0005305039787784,14503.831529999998,-7.230255839815449,-1.9233300000068994,FILLED,101
16,000001,20231207,16,1250.164500000001,0,9.43,9.42,9.38,1.0005305039787784,15410.681624999997,-6.996209966824555,-2.4041625000063505,FILLED,102
17,000001,20231207,17,1153.998000000001,0,9.43,9.42,9.38,0.999469496021218,16316.570054999997,-7.377618056143676,-1.9233300000050804,FILLED,103
18,000001,20231207,18,1057.831500000001,0,9.43,9.42,9.38,0.999469496021218,17222.458484999996,-7.71887792553566,-1.4424975000038103,FILLED,104
19,000001,20231207,19,961.6650000000009,0,9.43,9.42,9.38,0.9994694960212179,18128.346914999995,-8.02601180798901,-0.9616650000025402,FILLED,105
20,000001,20231207,20,865.4985000000008,0,9.43,9.42,9.38,0.999469496021218,19034.235344999994,-8.303894844492536,-0.4808325000012701,FILLED,106
21,000001,20231207,21,769.3320000000008,0,9.44,9.43,9.39,0.9994694960212183,19940.123774999993,-8.556515786769499,0.0,FILLED,107
22,000001,20231207,22,673.1655000000007,0,9.44,9.43,9.39,1.0005305039787806,20846.973869999994,-8.325861882949928,-0.4808325000012701,FILLED,108
